id,promotion_info_id,promotion_no,sku_id,sku_name,promotion_price,begin_time,end_time,limit_count,sale_count,state,pdj_price,sys_version,create_time,update_time,create_pin,update_pin,yn,ts,begin_state,end_state,cost_price,allowance,business_version,promotion_type,time_id,create_dt
261324827,12371323,\N,2009496571,OMO/奥妙 深层洁净薰衣草洗衣液 2.5kg,2990,30:00.0,59:59.0,500,0,5,4990,\N,53:31.0,11:10.0,erp_yangwenqi,SYSTEM,0,2018/7/8 0:11,0,0,4990,1,120,4,2.01807E+13,2018/7/2
261103809,12370044,\N,2011048275,多美鲜 德国进口 儿童奶酪(草莓味/香蕉味)再制干酪 4*85g 340g,1990,00:00.0,00:00.0,5000,0,5,2990,\N,07:06.0,00:29.0,81372,SYSTEM,0,2018/8/26 20:00,0,0,1990,0,310,4,2.02E+13,2018/7/2
261116353,12370109,\N,2007085703,Anchor/安佳 新西兰进口 超高温灭菌全脂牛奶 250ml*10包,4950,00:00.0,00:00.0,5000,14,5,5690,\N,22:33.0,01:52.0,81372,SYSTEM,0,2018/7/29 0:01,0,0,4950,0,310,4,2.02E+13,2018/7/2
261183216,12370779,\N,2011273132,思念 菌菇三鲜蒸饺 12只装 240g,980,00:00.0,00:00.0,5000,10,5,1190,\N,50:31.0,00:28.0,81372,SYSTEM,0,2018/7/18 21:00,0,0,980,0,310,4,2.02E+13,2018/7/2
261118792,12370114,\N,2007085703,Anchor/安佳 新西兰进口 超高温灭菌全脂牛奶 250ml*10包,4950,00:00.0,00:00.0,5000,0,5,5690,\N,24:00.0,00:58.0,81372,SYSTEM,0,2018/7/31 20:00,0,0,4950,0,310,4,2.02E+13,2018/7/2
261116352,12370109,\N,2012713457,安佳 新西兰进口 轻欣脱脂牛奶 250ml*10,4950,00:00.0,00:00.0,5000,8,5,5690,\N,22:33.0,02:10.0,81372,SYSTEM,0,2018/7/29 0:02,0,0,4950,0,310,4,2.02E+13,2018/7/2
261103304,12370040,\N,2011048275,多美鲜 德国进口 儿童奶酪(草莓味/香蕉味)再制干酪 4*85g 340g,1990,00:00.0,00:00.0,5000,1,5,2990,\N,06:50.0,01:21.0,81372,SYSTEM,0,2018/8/5 20:01,0,0,1990,0,310,4,2.02E+13,2018/7/2
261086568,12368632,\N,2016591036,杰士邦 零感超薄天然胶乳橡胶避孕套 5P+5P 0.1kg,3980,00:00.0,00:00.0,0,0,5,4990,\N,31:59.0,22:57.0,81372,SYSTEM,0,2018/12/24 19:22,0,0,3980,0,310,3,0,2018/7/2
261183212,12370779,\N,2003619954,思念 开封灌汤风味小笼包猪肉 450g,980,00:00.0,00:00.0,5000,34,5,1190,\N,50:31.0,00:28.0,81372,SYSTEM,0,2018/7/18 21:00,0,0,980,0,310,4,2.02E+13,2018/7/2
261109106,12370091,\N,2012713457,安佳 新西兰进口 轻欣脱脂牛奶 250ml*10,4950,00:00.0,00:00.0,5000,6,5,5690,\N,18:32.0,13:03.0,81372,SYSTEM,0,2018/7/22 0:13,0,0,4950,0,310,4,2.02E+13,2018/7/2
261109107,12370091,\N,2007085703,Anchor/安佳 新西兰进口 超高温灭菌全脂牛奶 250ml*10包,4950,00:00.0,00:00.0,5000,6,5,5690,\N,18:32.0,13:01.0,81372,SYSTEM,0,2018/7/22 0:13,0,0,4950,0,310,4,2.02E+13,2018/7/2
261185206,12370800,\N,2012362405,希波 萝卜牛肉馅早餐饼 672g,1950,00:00.0,00:00.0,5000,0,5,2480,\N,00:04.0,00:20.0,81372,SYSTEM,0,2018/7/18 21:00,0,0,1950,0,310,4,2.02E+13,2018/7/2
261183214,12370779,\N,2003138221,思念 猪肉白菜灌汤水饺 1kg,980,00:00.0,00:00.0,5000,64,5,1090,\N,50:31.0,00:09.0,81372,SYSTEM,0,2018/7/18 21:00,0,0,980,0,310,4,2.02E+13,2018/7/2
261107230,12370088,\N,2007085703,Anchor/安佳 新西兰进口 超高温灭菌全脂牛奶 250ml*10包,4950,00:00.0,00:00.0,5000,10,5,5690,\N,17:57.0,59:07.0,81372,SYSTEM,0,2018/7/15 0:59,0,0,4950,0,310,4,2.02E+13,2018/7/2
261106822,12370087,\N,2012713457,安佳 新西兰进口 轻欣脱脂牛奶 250ml*10,4950,07:23.0,00:00.0,5000,0,5,5690,\N,17:48.0,11:11.0,81372,SYSTEM,0,2018/7/8 0:11,0,0,4950,0,310,4,2.01807E+13,2018/7/2
265734224,12575125,\N,2013550445,金龙鱼 澳大利亚风味麦芯粉 1KG,880,00:00.0,59:59.0,500,0,5,2180,\N,23:56.0,49:31.0,81372,SYSTEM,0,2018/7/19 2:49,0,0,880,0,310,4,2.02E+13,2018/7/12
265757120,12578199,\N,2005635595,蒙牛 内蒙古老酸奶 140g,450,00:00.0,00:00.0,10000,25,5,590,\N,52:43.0,57:32.0,81372,SYSTEM,0,2018/7/15 22:57,0,0,450,0,310,4,2.02E+13,2018/7/12
266044304,12579841,\N,2003137969,包装上海青 约300g,190,00:00.0,00:00.0,50000,192,5,590,\N,47:21.0,10:49.0,81372,SYSTEM,0,2018/7/16 10:10,0,0,190,0,310,4,2.02E+13,2018/7/12
265757121,12578199,\N,2010786483,冠益乳 原味发酵乳 300g（100g*3杯）,1280,00:00.0,00:00.0,10000,1,5,1770,\N,52:43.0,57:29.0,81372,SYSTEM,0,2018/7/15 22:57,0,0,1280,0,310,4,2.02E+13,2018/7/12
265983473,12579301,\N,2003138326,包装西红柿 约350g,410,00:00.0,00:00.0,50000,35,5,490,\N,54:57.0,09:53.0,81372,SYSTEM,0,2018/7/16 10:09,0,0,410,0,310,4,2.02E+13,2018/7/12
266044305,12579841,\N,2003137971,包装生菜 约300g,190,00:00.0,00:00.0,50000,101,5,590,\N,47:21.0,10:40.0,81372,SYSTEM,0,2018/7/16 10:10,0,0,190,0,310,4,2.02E+13,2018/7/12
265983300,12579297,\N,2005508934,进口 龙眼 约500g,698,00:00.0,00:00.0,50000,0,5,860,\N,53:43.0,10:32.0,81372,SYSTEM,0,2018/7/16 10:10,0,0,698,0,310,4,2.02E+13,2018/7/12
266002804,12579345,\N,2003137977,包装独蒜 约300g,650,00:00.0,00:00.0,50000,27,5,790,\N,15:05.0,50:45.0,81372,SYSTEM,0,2018/7/19 2:50,0,0,650,0,310,4,2.02E+13,2018/7/12
266003540,12579346,\N,2003138132,包装水果黄瓜 约250g,500,00:00.0,00:00.0,50000,17,5,590,\N,15:17.0,10:10.0,81372,SYSTEM,0,2018/7/16 10:10,0,0,500,0,310,4,2.02E+13,2018/7/12
266044308,12579841,\N,2009349220,南非橙 约1kg,990,00:00.0,00:00.0,50000,111,5,1680,\N,47:21.0,10:49.0,81372,SYSTEM,0,2018/7/16 10:10,0,0,990,0,310,4,2.02E+13,2018/7/12
265734223,12575125,\N,2017684617,福临门 麦芯多用途小麦粉 1kg,880,00:00.0,59:59.0,500,0,5,1290,\N,23:56.0,49:31.0,81372,SYSTEM,0,2018/7/19 2:49,0,0,880,0,310,4,2.02E+13,2018/7/12
265757119,12578199,\N,2005635654,蒙牛 活菌型乳酸菌乳饮品 原味 800ml,950,00:00.0,00:00.0,10000,4,5,1700,\N,52:43.0,14:14.0,81372,SYSTEM,0,2018/7/15 23:14,0,0,950,0,310,4,2.02E+13,2018/7/12
265732550,12575115,\N,2008453198,宾川红提 约500g,598,14:30.0,00:00.0,50000,346,5,1290,\N,19:29.0,49:22.0,81372,SYSTEM,0,2018/7/19 2:49,0,0,598,0,310,4,2.01807E+13,2018/7/12
265757118,12578199,\N,2003619537,蒙牛 冠益乳 风味发酵乳 桑葚果粒 450g,990,00:00.0,00:00.0,10000,3,5,1290,\N,52:43.0,58:27.0,81372,SYSTEM,0,2018/7/15 22:58,0,0,990,0,310,4,2.02E+13,2018/7/12
265889486,12579111,\N,2007686361,国产黑布林 约500g,498,00:00.0,00:00.0,50000,138,5,650,\N,08:57.0,16:33.0,81372,81372,0,2018/7/27 0:16,0,0,498,0,310,4,2.02E+13,2018/7/12
265972806,12579269,\N,2003582237,牛油果 1个 约120g,760,00:00.0,00:00.0,50000,25,5,890,\N,37:21.0,09:58.0,81372,SYSTEM,0,2018/7/16 10:09,0,0,760,0,310,4,2.02E+13,2018/7/12
266003542,12579346,\N,2017799097,菇拼盘 约450g,900,00:00.0,00:00.0,50000,9,5,1080,\N,15:17.0,10:26.0,81372,SYSTEM,0,2018/7/16 10:10,0,0,900,0,310,4,2.02E+13,2018/7/12
265757123,12578199,\N,2010690815,蒙牛 冠益乳 藜麦燕麦牛油果味风味发酵乳 100g*3杯,1280,00:00.0,00:00.0,10000,12,5,1770,\N,52:43.0,14:14.0,81372,SYSTEM,0,2018/7/15 23:14,0,0,1280,0,310,4,2.02E+13,2018/7/12
265976467,12579279,\N,2010702312,石灵 放养土鸡蛋 15枚 750g,1290,00:00.0,00:00.0,50000,34,5,1690,\N,45:33.0,14:13.0,81372,SYSTEM,0,2018/7/18 10:14,0,0,1290,0,310,4,2.02E+13,2018/7/12
266002803,12579345,\N,2003138132,包装水果黄瓜 约250g,500,00:00.0,00:00.0,50000,16,5,590,\N,15:05.0,50:45.0,81372,SYSTEM,0,2018/7/19 2:50,0,0,500,0,310,4,2.02E+13,2018/7/12
266044307,12579841,\N,2005508934,进口 龙眼 约500g,598,00:00.0,00:00.0,50000,21,5,860,\N,47:21.0,10:40.0,81372,SYSTEM,0,2018/7/16 10:10,0,0,598,0,310,4,2.02E+13,2018/7/12
265970277,12579266,\N,2004725093,国产黄柠檬 4个 约300g,500,00:00.0,00:00.0,50000,65,5,580,\N,35:09.0,10:30.0,81372,SYSTEM,0,2018/7/16 10:10,0,0,500,0,310,4,2.02E+13,2018/7/12
266002805,12579345,\N,2017799097,菇拼盘 约450g,900,00:00.0,00:00.0,50000,2,5,1080,\N,15:05.0,50:45.0,81372,SYSTEM,0,2018/7/19 2:50,0,0,900,0,310,4,2.02E+13,2018/7/12
266003541,12579346,\N,2003137977,包装独蒜 约300g,650,00:00.0,00:00.0,50000,29,5,790,\N,15:17.0,09:50.0,81372,SYSTEM,0,2018/7/16 10:09,0,0,650,0,310,4,2.02E+13,2018/7/12
266044309,12579841,\N,2010978587,石灵 绿色土鸡蛋 10枚 510g,990,00:00.0,00:00.0,50000,67,5,1290,\N,47:21.0,10:40.0,81372,SYSTEM,0,2018/7/16 10:10,0,0,990,0,310,4,2.02E+13,2018/7/12
265735037,12575134,\N,2005508953,山东富士(80)  约1kg,996,28:45.0,00:00.0,50000,58,5,1290,\N,30:11.0,09:42.0,81372,SYSTEM,0,2018/7/16 10:09,0,0,996,0,310,4,2.01807E+13,2018/7/12
265757122,12578199,\N,2011293401,蒙牛 冠益乳 藜麦燕麦芒果味风味发酵乳 100g*3杯,1280,00:00.0,00:00.0,10000,3,5,1770,\N,52:43.0,58:27.0,81372,SYSTEM,0,2018/7/15 22:58,0,0,1280,0,310,4,2.02E+13,2018/7/12
266044306,12579841,\N,2003137972,包装油麦菜 约300g,190,00:00.0,00:00.0,50000,220,5,590,\N,47:21.0,10:55.0,81372,SYSTEM,0,2018/7/16 10:10,0,0,190,0,310,4,2.02E+13,2018/7/12
278448933,12885902,\N,2013549145,西麦 即食燕麦片 700g,990,00:00.0,00:00.0,1000,13,5,1680,\N,43:47.0,01:51.0,81372,SYSTEM,0,2018/8/9 20:01,0,0,990,0,310,4,2.02E+13,2018/8/3
278441517,12885839,\N,2003138150,意食坊 cook italian 沃尔玛直接进口 意大利进口 直条形意大利面 500g,1080,00:00.0,59:59.0,1000,7,5,1280,\N,28:54.0,51:28.0,81372,SYSTEM,0,2018/8/6 2:51,0,0,1080,0,310,4,2.02E+13,2018/8/3
278720733,12887657,\N,2011399124,雀巢 抹茶味夹心威化代可可脂巧克力 320g（16*20g）,1350,00:00.0,59:59.0,100,0,5,1980,\N,07:27.0,18:32.0,81372,SYSTEM,0,2018/8/4 0:18,0,0,1350,0,310,4,2.02E+13,2018/8/3
278721559,12887660,\N,2011399125,雀巢 巧克力味夹心威化代可可脂巧克力 320g（16*20g）,1350,00:00.0,59:59.0,100,16,5,1980,\N,08:02.0,14:42.0,81372,SYSTEM,0,2018/8/10 0:14,0,0,1350,0,310,4,2.02E+13,2018/8/3
278511727,12886479,\N,2013786635,伊利 每益添百香果味活性乳酸菌饮品 350ml,480,00:00.0,00:00.0,1000,60,5,650,\N,01:27.0,01:12.0,81372,SYSTEM,0,2018/8/8 20:01,0,0,480,0,310,4,2.02E+13,2018/8/3
278441519,12885839,\N,2011189755,桂格 麦果脆热带水果麦片 420g,2380,00:00.0,59:59.0,1000,3,5,3880,\N,28:54.0,51:28.0,81372,SYSTEM,0,2018/8/6 2:51,0,0,2380,0,310,4,2.02E+13,2018/8/3
278721145,12887658,\N,2011399125,雀巢 巧克力味夹心威化代可可脂巧克力 320g（16*20g）,1350,00:00.0,59:59.0,100,4,5,1980,\N,07:48.0,16:00.0,81372,SYSTEM,0,2018/8/7 0:16,0,0,1350,0,310,4,2.02E+13,2018/8/3
278707705,12887486,\N,2012375201,丘比 沙拉酱原味 50g,220,00:00.0,00:00.0,1000,98,5,320,\N,33:29.0,00:22.0,81372,SYSTEM,0,2018/8/31 20:00,0,0,220,0,310,4,2.02E+13,2018/8/3
278441521,12885839,\N,2011189756,桂格 麦果脆蓝莓坚果麦片 420g,2380,00:00.0,59:59.0,1000,1,5,3880,\N,28:54.0,51:28.0,81372,SYSTEM,0,2018/8/6 2:51,0,0,2380,0,310,4,2.02E+13,2018/8/3
278603886,12886927,\N,2003117894,雀巢 鹰唛 炼奶 185g,1000,00:00.0,00:00.0,1000,36,5,1180,\N,55:48.0,00:40.0,81372,SYSTEM,0,2018/8/31 20:00,0,0,1000,0,310,4,2.02E+13,2018/8/3
278448934,12885902,\N,2016040830,西麦 即食燕麦片 700g（35g*20）,990,00:00.0,00:00.0,1000,52,5,1780,\N,43:47.0,01:34.0,81372,SYSTEM,0,2018/8/9 20:01,0,0,990,0,310,4,2.02E+13,2018/8/3
278441518,12885839,\N,2013550046,意食坊 沃尔玛直接进口 意大利进口 螺旋形意大利面 500g,1080,00:00.0,59:59.0,1000,7,5,1280,\N,28:54.0,51:28.0,81372,SYSTEM,0,2018/8/6 2:51,0,0,1080,0,310,4,2.02E+13,2018/8/3
278721560,12887660,\N,2011399124,雀巢 抹茶味夹心威化代可可脂巧克力 320g（16*20g）,1350,00:00.0,59:59.0,100,11,5,1980,\N,08:02.0,14:39.0,81372,SYSTEM,0,2018/8/10 0:14,0,0,1350,0,310,4,2.02E+13,2018/8/3
278603888,12886927,\N,2016040862,四季宝颗粒花生酱170g/罐,780,00:00.0,00:00.0,1000,37,5,1090,\N,55:48.0,00:28.0,81372,SYSTEM,0,2018/8/31 20:00,0,0,780,0,310,4,2.02E+13,2018/8/3
278523144,12886541,\N,2013786635,伊利 每益添百香果味活性乳酸菌饮品 350ml,480,00:00.0,00:00.0,1000,62,5,650,\N,33:57.0,00:54.0,81372,SYSTEM,0,2018/8/12 20:00,0,0,480,0,310,4,2.02E+13,2018/8/3
278441520,12885839,\N,2010329948,桂格 麦果脆多种莓果麦片 420g,2380,00:00.0,59:59.0,1000,1,5,3880,\N,28:54.0,51:28.0,81372,SYSTEM,0,2018/8/6 2:51,0,0,2380,0,310,4,2.02E+13,2018/8/3
278417272,12883752,\N,2016501684,佳沛 箱装金果(大) 约3kg,16800,36:27.0,00:00.0,50000,2,5,19900,\N,41:41.0,36:21.0,81372,SYSTEM,0,2018/8/11 0:36,0,0,16800,0,310,4,2.01808E+13,2018/8/3
278439595,12885806,\N,2003354571,KOH COCONUT 泰国进口 芒果椰子复合果汁饮料 1L,1180,00:00.0,59:59.0,1000,3,5,1380,\N,24:55.0,20:37.0,81372,SYSTEM,0,2018/8/9 0:20,0,0,1180,0,310,4,2.02E+13,2018/8/3
278707707,12887486,\N,2012375202,丘比 千岛酱 50g,220,00:00.0,00:00.0,1000,102,5,320,\N,33:29.0,00:39.0,81372,SYSTEM,0,2018/8/31 20:00,0,0,220,0,310,4,2.02E+13,2018/8/3
278721146,12887658,\N,2011399124,雀巢 抹茶味夹心威化代可可脂巧克力 320g（16*20g）,1350,00:00.0,59:59.0,100,11,5,1980,\N,07:48.0,16:00.0,81372,SYSTEM,0,2018/8/7 0:16,0,0,1350,0,310,4,2.02E+13,2018/8/3
278707706,12887486,\N,2012375204,丘比 沙拉酱香甜味 50g,220,00:00.0,00:00.0,1000,156,5,320,\N,33:29.0,00:49.0,81372,SYSTEM,0,2018/8/31 20:00,0,0,220,0,310,4,2.02E+13,2018/8/3
278720732,12887657,\N,2011399125,雀巢 巧克力味夹心威化代可可脂巧克力 320g（16*20g）,1350,00:00.0,59:59.0,100,0,5,1980,\N,07:27.0,18:24.0,81372,SYSTEM,0,2018/8/4 0:18,0,0,1350,0,310,4,2.02E+13,2018/8/3
278511460,12886477,\N,2013786635,伊利 每益添百香果味活性乳酸菌饮品 350ml,480,55:10.0,00:00.0,1000,35,5,650,\N,58:47.0,01:22.0,81372,SYSTEM,0,2018/8/5 20:01,0,0,480,0,310,4,2.01808E+13,2018/8/3
278448932,12885902,\N,2013549146,西麦 快熟燕麦片 700g,990,00:00.0,00:00.0,1000,18,5,1680,\N,43:47.0,01:37.0,81372,SYSTEM,0,2018/8/9 20:01,0,0,990,0,310,4,2.02E+13,2018/8/3
278439596,12885806,\N,2010941424,KOH COCONUT 泰国进口 椰子水 1L,1180,00:00.0,59:59.0,1000,22,5,1380,\N,24:55.0,20:38.0,81372,SYSTEM,0,2018/8/9 0:20,0,0,1180,0,310,4,2.02E+13,2018/8/3
338773593,14683608,\N,2005508953,山东富士(80)  约1kg,1396,00:00.0,00:00.0,6000,23,5,1720,\N,28:33.0,21:06.0,81372,SYSTEM,0,2018/11/5 2:21,0,0,1396,0,310,4,2.02E+13,2018/10/31
339094609,14685382,\N,2006745635,梦龙 松露巧克力口味冰淇淋 5支装  325g,2980,00:00.0,00:00.0,100000,6,5,3390,\N,09:13.0,01:18.0,81372,SYSTEM,0,2018/11/12 20:01,0,0,2980,0,310,4,2.02E+13,2018/10/31
339090081,14685367,\N,2005468721,New Hope/新希望 红枣汁 风味酸牛奶 160g（新旧包装，随机发货）,100,00:00.0,00:00.0,200,185,5,300,\N,52:17.0,06:06.0,81372,SYSTEM,0,2018/11/11 23:06,0,0,100,0,310,4,2.02E+13,2018/10/31
339084657,14685079,\N,2017207154,卓德 德国进口 埃曼塔尔干酪碎(意面用) 200g,1990,00:00.0,00:00.0,100000,1,5,3280,\N,30:59.0,01:52.0,81372,SYSTEM,0,2018/11/25 20:01,0,0,1990,0,310,4,2.02E+13,2018/10/31
339077169,14685066,\N,2017207154,卓德 德国进口 埃曼塔尔干酪碎(意面用) 200g,1990,00:00.0,00:00.0,100000,2,5,3280,\N,19:57.0,00:59.0,81372,SYSTEM,0,2018/11/18 20:00,0,0,1990,0,310,4,2.02E+13,2018/10/31
339049433,14685050,\N,2017207154,卓德 德国进口 埃曼塔尔干酪碎(意面用) 200g,1990,00:00.0,00:00.0,100000,0,5,3280,\N,07:40.0,00:46.0,81372,SYSTEM,0,2018/11/4 20:00,0,0,1990,0,310,4,2.02E+13,2018/10/31
339020273,14684988,\N,2013508126,好奇 铂金装透气纸尿裤 M 64片,8800,00:00.0,00:00.0,100000,1,5,13500,\N,35:07.0,01:22.0,81372,SYSTEM,0,2018/11/12 20:01,0,0,8800,0,310,4,2.02E+13,2018/10/31
338992945,14684932,\N,2013547202,高洁丝 臻选系列极薄纯棉夜用卫生巾 420mm*3片,690,00:00.0,00:00.0,100000,91,5,1180,\N,16:39.0,01:06.0,81372,SYSTEM,0,2018/11/12 20:01,0,0,690,0,310,4,2.02E+13,2018/10/31
338991785,14684930,\N,2013547144,Wyeth惠氏金装幼儿乐幼儿配方奶粉3段适用于12-36个月幼儿900g（新旧包装随机发送,16000,00:00.0,00:00.0,300,4,5,20800,\N,16:32.0,01:10.0,81372,SYSTEM,0,2018/11/12 20:01,0,0,16000,0,310,4,2.02E+13,2018/10/31
338991777,14684930,\N,2012643228,Abbott/雅培 爱尔兰进口 金装喜康力幼儿配方奶粉 13-36个月 3段 900g,18900,00:00.0,00:00.0,300,1,5,22800,\N,16:32.0,01:10.0,81372,SYSTEM,0,2018/11/12 20:01,0,0,18900,0,310,4,2.02E+13,2018/10/31
338940913,14684749,\N,2018237195,湄南河 泰国乌汶茉莉香米 2.5kg,3990,00:00.0,59:59.0,10000,0,5,5590,\N,14:14.0,23:57.0,81372,SYSTEM,0,2018/12/24 19:23,0,0,3990,0,310,4,2.02E+13,2018/10/31
338925705,14684741,\N,2003619817,金龙鱼 阳光欧洲原料葵花籽油 900ml,1000,00:00.0,59:59.0,10000,430,5,1580,\N,13:07.0,10:12.0,81372,81372,0,2018/12/13 0:10,0,0,1000,0,310,4,2.02E+13,2018/10/31
338925297,14684740,\N,2020383995,福临门 家香味浓香压榨菜籽油 900ml,990,00:00.0,59:59.0,10000,21,5,1680,\N,12:54.0,06:48.0,81372,SYSTEM,0,2018/12/1 0:06,0,0,990,0,310,4,2.02E+13,2018/10/31
338922601,14684733,\N,2013549119,Nestle/雀巢 卡布奇诺速溶咖啡 96.25g (5*19g+附赠5*0.25g),1111,00:00.0,59:59.0,10000,3,5,1640,\N,12:13.0,17:57.0,81372,SYSTEM,0,2018/11/13 0:17,0,0,1111,0,310,4,2.02E+13,2018/10/31
338921017,14684728,\N,2006240359,士力架 花生夹心巧克力4送1超值装 239g,980,00:00.0,00:00.0,10000,14,5,1380,\N,11:47.0,12:46.0,81372,SYSTEM,0,2018/11/25 0:12,0,0,980,0,310,4,2.02E+13,2018/10/31
339084656,14685079,\N,2017207153,卓德 德国进口 埃曼塔尔干酪碎(烘焙用) 200g,1990,00:00.0,00:00.0,100000,2,5,3280,\N,30:59.0,01:43.0,81372,SYSTEM,0,2018/11/25 20:01,0,0,1990,0,310,4,2.02E+13,2018/10/31
339077168,14685066,\N,2017207153,卓德 德国进口 埃曼塔尔干酪碎(烘焙用) 200g,1990,00:00.0,00:00.0,100000,1,5,3280,\N,19:57.0,00:56.0,81372,SYSTEM,0,2018/11/18 20:00,0,0,1990,0,310,4,2.02E+13,2018/10/31
339049432,14685050,\N,2017207153,卓德 德国进口 埃曼塔尔干酪碎(烘焙用) 200g,1990,00:00.0,00:00.0,100000,0,5,3280,\N,07:40.0,01:01.0,81372,SYSTEM,0,2018/11/4 20:01,0,0,1990,0,310,4,2.02E+13,2018/10/31
339020272,14684988,\N,2006788641,HUGGIES/好奇 金装超柔贴身纸尿裤 XL 84片,11110,00:00.0,00:00.0,100000,2,5,15800,\N,35:07.0,01:12.0,81372,SYSTEM,0,2018/11/12 20:01,0,0,11110,0,310,4,2.02E+13,2018/10/31
338992944,14684932,\N,2003138332,高洁丝 亲柔无忧放肆睡棉柔丝薄夜用卫生巾 420mm 8片+送1片,1280,00:00.0,00:00.0,100000,28,5,1680,\N,16:39.0,00:57.0,81372,SYSTEM,0,2018/11/12 20:00,0,0,1280,0,310,4,2.02E+13,2018/10/31
338991784,14684930,\N,2012643172,Wyeth惠氏金装三联装幼儿配方奶粉3段适用于12-36个月幼儿1.2kg（新旧包装随机发,17500,00:00.0,00:00.0,300,0,5,22800,\N,16:32.0,01:03.0,81372,SYSTEM,0,2018/11/12 20:01,0,0,17500,0,310,4,2.02E+13,2018/10/31
338977280,14684890,\N,2007007651,诺优能 荷兰（爱尔兰）进口 幼儿配方奶粉 3段 800g,14000,00:00.0,00:00.0,300,0,5,17200,\N,07:46.0,02:19.0,81372,SYSTEM,0,2018/11/9 21:02,0,0,14000,0,310,4,2.02E+13,2018/10/31
338971680,14684871,\N,2003118042,高洁丝 超透气迷你极薄棉柔日用卫生巾 190mm 10片,100,00:00.0,00:00.0,100000,45,5,390,\N,03:09.0,06:04.0,81372,SYSTEM,0,2018/11/11 23:06,0,0,100,0,310,4,2.02E+13,2018/10/31
338940416,14684746,\N,2007654376,劲情 健康红枣 400g,980,00:00.0,59:59.0,10000,66,5,1980,\N,13:51.0,06:44.0,81372,SYSTEM,0,2018/12/1 0:06,0,0,980,0,310,4,2.02E+13,2018/10/31
338923536,14684735,\N,2006497587,五丰 寒地东北珍珠米 10kg,5290,00:00.0,59:59.0,10000,0,5,7280,\N,12:36.0,17:48.0,81372,SYSTEM,0,2018/11/15 0:17,0,0,5290,0,310,4,2.02E+13,2018/10/31
338922600,14684733,\N,2003117892,雀巢 鹰唛 炼奶 350g,1111,00:00.0,59:59.0,10000,1,5,1350,\N,12:13.0,17:57.0,81372,SYSTEM,0,2018/11/13 0:17,0,0,1111,0,310,4,2.02E+13,2018/10/31
338921016,14684728,\N,2004962481,士力架 花生夹心巧克力,980,00:00.0,00:00.0,10000,25,5,1780,\N,11:47.0,12:46.0,81372,SYSTEM,0,2018/11/25 0:12,0,0,980,0,310,4,2.02E+13,2018/10/31
338920416,14684726,\N,2008318656,福佳 韩国进口  比利时风味白啤酒 罐装 500ml 4.9vol,890,00:00.0,59:59.0,10000,4,5,1000,\N,11:30.0,35:43.0,81372,SYSTEM,0,2018/11/12 2:35,0,0,890,0,310,4,2.02E+13,2018/10/31
339094620,14685382,\N,2019884445,思念 全素春卷 204g 12只,390,00:00.0,00:00.0,100000,32,5,590,\N,09:14.0,01:14.0,81372,SYSTEM,0,2018/11/12 20:01,0,0,390,0,310,4,2.02E+13,2018/10/31
339092372,14685371,\N,2006365873,湾仔码头 黑芝麻水晶汤圆 20只装 300g,1490,00:00.0,00:00.0,100000,28,5,1950,\N,57:35.0,36:18.0,81372,SYSTEM,0,2018/11/30 21:36,0,0,1490,0,310,4,2.02E+13,2018/10/31
339075900,14685062,\N,2015976115,伊利金典 新西兰进口 纯牛奶 250mlx12,6600,00:00.0,00:00.0,1000,7,5,8800,\N,10:47.0,01:15.0,81372,SYSTEM,0,2018/11/12 20:01,0,0,6600,0,310,4,2.02E+13,2018/10/31
339074332,14685059,\N,2017207154,卓德 德国进口 埃曼塔尔干酪碎(意面用) 200g,1990,00:00.0,00:00.0,100000,1,5,3280,\N,10:34.0,29:47.0,81372,SYSTEM,0,2018/11/11 20:29,0,0,1990,0,310,4,2.02E+13,2018/10/31
339048212,14685045,\N,2019014543,花王 日本进口 妙而舒腰贴式纸尿裤+学步裤 L54片+L44片,18900,00:00.0,00:00.0,100000,0,5,24800,\N,04:27.0,01:01.0,81372,SYSTEM,0,2018/11/12 20:01,0,0,18900,0,310,4,2.02E+13,2018/10/31
339020268,14684988,\N,2009197257,好奇 金装成长裤男女通用 XXL号 28片,5800,00:00.0,00:00.0,100000,1,5,7900,\N,35:07.0,01:12.0,81372,SYSTEM,0,2018/11/12 20:01,0,0,5800,0,310,4,2.02E+13,2018/10/31
339018988,14684985,\N,2016120186,奥妙 除菌除螨洗衣液 4.5kg,5480,00:00.0,00:00.0,1000,4,5,7990,\N,33:19.0,06:03.0,81372,SYSTEM,0,2018/11/11 23:06,0,0,5480,0,310,4,2.02E+13,2018/10/31
339008052,14684961,\N,2005508955,水晶梨  约1kg,736,00:00.0,00:00.0,6000,0,5,950,\N,26:02.0,17:38.0,81372,SYSTEM,0,2018/11/15 0:17,0,0,736,0,310,4,2.02E+13,2018/10/31
338992940,14684932,\N,2011596598,舒洁 湿厕纸 40片/包,690,00:00.0,00:00.0,100000,82,5,1190,\N,16:39.0,00:57.0,81372,SYSTEM,0,2018/11/12 20:00,0,0,690,0,310,4,2.02E+13,2018/10/31
338991788,14684930,\N,2015350145,美素佳儿 荷兰进口 幼儿配方奶粉 900g 3段 12-36月龄,19200,00:00.0,00:00.0,300,1,5,22600,\N,16:32.0,01:03.0,81372,SYSTEM,0,2018/11/12 20:01,0,0,19200,0,310,4,2.02E+13,2018/10/31
