sku_id,sku_name,first_category_id,second_category_id,third_category_id,first_category_name,second_category_name,third_category_name
2018803565,吉沃乐 五谷蛋 12枚 600g,20386,22844,22846,日配/冷藏,蛋品,鸡蛋
2018824862,中冠集团 椒盐味冰沙土麻饼 320g,20514,20934,20938,休闲食品,中式糕点,其他中式糕点
2018824949,百马口口香 云腿蛋黄月饼 80g,20514,20934,20938,休闲食品,中式糕点,其他中式糕点
2018824957,中冠集团 黑芝麻味冰沙土麻饼 400g,20514,20934,20938,休闲食品,中式糕点,其他中式糕点
2018824963,中冠集团 冰糖味冰沙土麻饼 320g,20514,20934,20938,休闲食品,中式糕点,其他中式糕点
2018824965,中冠集团 广式五仁月饼 150g,20514,20934,20938,休闲食品,中式糕点,其他中式糕点
2018824967,中冠集团 广式冰桔月饼 150g,20514,20934,20938,休闲食品,中式糕点,其他中式糕点
2018847060,赖 钟水饺（牛肉馅） 660g,20386,22315,22317,日配/冷藏,水饺/馄饨,水饺(肉馅)
2018856272,蒙牛 欧式炭烧原味风味发酵乳 231g,20386,20488,20512,日配/冷藏,低温奶制品,酸奶(原味)
2018856277,菊乐 老成都凝固型酸奶黑糖味 160g,20386,20488,20511,日配/冷藏,低温奶制品,酸奶(凝固型)
2018856278,菊乐 醇酸奶风味发酵乳 180g,20386,20488,20500,日配/冷藏,低温奶制品,乳酸饮料(低温)
2018865894,总统 法国进口 汉堡专用奶酪片(再制干酪) 200g,21549,21550,21551,进口商品,进口乳制品,其他进口乳制品
2018870743,奥利奥 限量装酷爽芥末味夹心饼干 388g,20514,20518,20531,休闲食品,饼干,其他口味夹心饼干
2018889967,星爆 奶香水果味咀嚼软糖 40g,20514,20762,20781,休闲食品,软糖,水果软糖
2018889970,VIEIRA 葡萄牙进口 玛丽亚饼干 800g(4x200g),21549,23268,23274,进口商品,进口休闲食品,进口饼干/曲奇
2018902423,金龙鱼 乳玉皇妃五常稻花香 5kg?,20392,20533,20535,粮油副食,米,国产大米
2018916112,必品阁 芝士炒年糕 390g,20386,22302,22308,日配/冷藏,米面制品,年糕
2018916413,金纺 竹萃净味衣物护理剂 1.8L,20987,21127,21144,日化用品,衣物清洁/护理剂,其他助洗用品
2018934773,活鲫鱼 约250g-300g,20292,20324,20326,水产,活鲜类,活鲜鱼类
2018934795,活鲈鱼 约500g-600g,20292,20324,20326,水产,活鲜类,活鲜鱼类
2018934802,蛏子 约500g,20292,20306,20317,水产,冰鲜类,其他冰鲜类水产
2018946685,高洁丝隐形派卫生巾极薄棉柔夜用280mm12片/包,21232,21431,21437,个洗清洁,卫生护理,卫生棉/卫生巾(夜用)
2019004733,老四川 五香牛肉干 68g,20514,20727,20743,休闲食品,肉干,牛肉干
2019004742,老城南 手撕牛肉量贩装 313g,20514,20727,20743,休闲食品,肉干,牛肉干
2019004785,梅林 香辣午餐肉罐头 340g,20392,20465,20467,粮油副食,罐头,肉类罐头
2019004808,贝蒂斯 西班牙进口 特级初榨橄榄油 500ml,21549,23281,23282,进口商品,进口粮油副食,进口食用油
2019006798,惠宜 红烧牛肉自热米饭  450g（300g+150g）,20392,20940,20945,粮油副食,方便食品,方便饭
2019014536,洁柔 自然木软抽家庭装 120抽*18包 200*133mm/张 三层,20987,21161,21175,日化用品,纸品湿巾,软抽纸
2019014540,日康 奶瓶奶嘴刷套装 1套(颜色随机发送),21667,23008,23053,母婴,婴儿喂养用品,喂养用品附件
2019014541,可么多么 韩国进口 奶瓶 绿色 250ml （配2段奶嘴）,21667,23008,23009,母婴,婴儿喂养用品,奶瓶奶嘴
2019019950,精品白肉柚 ( 个 ) 1.25kg-1.5kg,20307,20308,20310,水果/蔬菜,国产水果,国产柑桔柚类
2019116659,雀巢 德国进口 超级能恩幼儿配方奶粉整箱装 800g*6罐,21667,21670,22630,母婴,婴幼儿奶粉,配方奶粉
2019116660,嘉宝 初+胡萝卜营养米粉 198g,21667,21673,22762,母婴,婴幼儿食品,婴幼儿米粉
2019118096,梅花牌 昆明冠生园滇式老月饼（云腿月饼+鲜花月饼） 480g,20514,20934,20938,休闲食品,中式糕点,其他中式糕点
2019118974,圣农 健身鸡胸肉（女生专用）121g,20248,20249,20250,肉品,半成品,加工半成品
2019168696,德芙 悦享团圆月饼形夹心巧克力 216g,20514,20702,20713,休闲食品,巧克力,巧克力礼盒
2019218286,娃哈哈钙多多酸奶饮品 200g*4瓶/组,20640,20764,20778,酒水饮料,机能饮料,奶味饮料
2019221593,美好 优级火腿肠 260g,20392,23001,23006,粮油副食,火腿肠,猪肉肠
2019224186,威猛先生 洁菌适除菌洁厕液 600g*2,20987,21110,21112,日化用品,卫浴清洁剂,厕所清洁剂
2019224187,威猛先生 草本除菌洁厕液 600g*2,20987,21110,21112,日化用品,卫浴清洁剂,厕所清洁剂
2019230827,红肉柚(袋) 约5-6kg,20307,20308,20310,水果/蔬菜,国产水果,国产柑桔柚类
2019236552,高洁丝臻选系列极薄纯棉卫生巾夜用420mm5片/包,21232,21431,21436,个洗清洁,卫生护理,卫生棉/卫生巾(日用)
2019236593,阿道夫 滋润修护洗发乳液 800g,21232,21233,22986,个洗清洁,洗发护发,滋养洗发露
2019254010,惠宜 白砂糖 500g,20392,20647,20784,粮油副食,调味品,砂糖
2019254030,惠宜 赤砂糖 500g,20392,20647,20694,粮油副食,调味品,红糖
2019254043,惠宜 黑豆 500g,20392,20843,20846,粮油副食,杂粮类,杂粮豆类
2019254083,惠宜 花生仁 500g,20392,20843,22817,粮油副食,杂粮类,其他杂粮类
2019254090,惠宜 黄豆 500g,20392,20843,20846,粮油副食,杂粮类,杂粮豆类
2019254103,惠宜 小米 500g,20392,20843,20847,粮油副食,杂粮类,杂粮米类
2019254196,梦龙 迷你冰淇淋 香草味+白巧克力坚果味 255g,20386,20556,20566,日配/冷藏,冰品类,冰淇淋
2019296649,秋月梨 约1kg,20307,20308,20313,水果/蔬菜,国产水果,国产梨类
2019350249,新希望 有机纯牛奶 250ml*12盒,20386,20577,20601,日配/冷藏,常温奶制品,纯牛奶
2019362590,炫迈 泰国进口 无糖口香糖水蜜西瓜味 56片,20514,20628,20634,休闲食品,口香糖,其他口香糖
2019362591,奥利奥 巧克力味夹心饼干 523g(18包),20514,20518,20537,休闲食品,饼干,巧克力夹心饼干
2019370132,伟嘉 成猫海鱼味猫粮 3.6kg,22049,22066,22384,宠物生活,猫用品,猫粮
2019387749,强生 婴儿牛奶润肤露 500g,21667,21672,21687,母婴,婴儿洗护用品,婴儿护肤用品
2019388068,力士 植萃精油香氛沐浴露 小苍兰香与茶树 550g,21232,21320,21330,个洗清洁,沐浴,滋养沐浴露
2019409852,沃尔玛 香芋地瓜丸8个 约180g,20386,20434,20457,日配/冷藏,低温熟食,其他低温熟食
2019414175,香辣蟹 约750g,20292,20293,22841,水产,冰冻水产,冰冻蟹类
2019414178,Marketside 进口橙 ( 袋 ) 约1kg,20307,20327,20334,水果/蔬菜,进口水果,进口柑桔柚类
2019457090,味全 烤酸奶风味发酵乳 230g,20386,20488,20504,日配/冷藏,低温奶制品,酸奶(加味)
2019457566,杜嘉薇塔 意大利进口 奶酪粉 50g,20386,20593,20615,日配/冷藏,干奶乳制品,奶酪（低温）
2019457832,红色小象 幼儿洗发沐浴露 530ml,21667,21672,21685,母婴,婴儿洗护用品,婴儿身体清洁用品
2019457833,洁柔 Faec强韧棉厚立体压花卷纸 12卷（101mm*138mm/节 四层）,20987,21161,21184,日化用品,纸品湿巾,有芯卫生纸
2019458717,六婆 香辣味香辣蘸料 108g,20392,20647,20766,粮油副食,调味品,其他调料
2019458719,永和豆浆 甜豆浆粉速溶豆粉 720g(24包),20392,21049,21057,粮油副食,冲调粉,豆浆粉
2019458738,甘汁园 姜汁红糖 350g,20392,20647,20694,粮油副食,调味品,红糖
2019553604,海霸王 甲天下黑珍猪猪肉白菜水饺 600g(40只装）,20386,22315,22317,日配/冷藏,水饺/馄饨,水饺(肉馅)
2019593746,新西兰皇后苹果小 约500g,20307,20327,20340,水果/蔬菜,进口水果,进口苹果类
2019667730,汰渍 日本进口 3合1焕彩护色洗衣凝珠 356g(18颗),20987,21127,21149,日化用品,衣物清洁/护理剂,洗衣液
2019667733,汰渍 日本进口 3合1洗衣凝珠天然护衣 356g(18颗),20987,21127,21149,日化用品,衣物清洁/护理剂,洗衣液
2019668913,乐事大波浪薯片真浓番茄味70g/袋,20514,20678,20695,休闲食品,膨化食品,薯片/薯条
2019723641,多芬 清爽水润沐浴乳+滋养美肤沐浴乳 1kg+300g,21232,21320,21326,个洗清洁,沐浴,其他沐浴露
2019772709,吉香居 鱼酸菜 260g,20392,20393,20403,粮油副食,酱菜/榨菜,泡菜
2019772713,绿佳 原味笋丝雪菜 150g,20392,20393,20405,粮油副食,酱菜/榨菜,其他酱菜
2019772714,吉香居 香辣脆榨菜 80g,20392,20393,20443,粮油副食,酱菜/榨菜,榨菜
2019773444,福润生 火锅食材牛黄喉 120g,20386,22245,23016,日配/冷藏,冷冻副食,其他冷冻半成品
2019858014,新新精艺 儿童透明女巫帽 WCW-7381,21466,21492,21493,节庆用品,西方节日装饰,复活节饰品
2019858825,德芙 百香果白巧克力?42g,20514,20702,20712,休闲食品,巧克力,加味巧克力
2019884473,大牧汗 黑椒味秘制牛排 130g,20248,20260,20266,肉品,牛肉,调味牛肉
2019893075,鱼极 虾滑 200g,20292,20293,20296,水产,冰冻水产,加工水产
2019893078,鱼极 炭烧小香肠 120g,20386,22324,22334,日配/冷藏,西式熟食,西式香肠
2019893080,海霸王 墨鱼丸 500g,20386,22245,22273,日配/冷藏,冷冻副食,丸类
2019913666,恒都 精选肥牛卷 380g,20248,20260,22822,肉品,牛肉,牛肉卷
2019914544,益品美食 香菇肉丸 500g,20386,22245,22273,日配/冷藏,冷冻副食,丸类
2019914545,益品美食 福州鱼丸 500g,20386,22245,22273,日配/冷藏,冷冻副食,丸类
2019944165,伟嘉 去毛球海洋鱼味成年猫粮 1.4kg,22049,22066,22384,宠物生活,猫用品,猫粮
2019944167,宝路 幼犬犬粮 4kg,22049,22068,22098,宠物生活,狗用品,狗粮
2019958958,惠宜 抽肠红虾仁 200g,20292,20293,22840,水产,冰冻水产,冰冻虾类
2019958960,惠宜 黄花鱼 430g,20292,20293,20295,水产,冰冻水产,冰冻海水鱼
2019962506,小龙坎 清油火锅底料 339g,20392,20647,20711,粮油副食,调味品,火锅底料
2019962509,小龙坎 经典牛油火锅底料 450g,20392,20647,20711,粮油副食,调味品,火锅底料
2019964497,汰渍 洁净薰香洗衣液 3.7kg,20987,21127,21149,日化用品,衣物清洁/护理剂,洗衣液
2019964498,威露士 有氧倍净洗衣液 清露水香 2.68kg,20987,21127,21149,日化用品,衣物清洁/护理剂,洗衣液
2019964618,肌研 美白双重保湿洁面乳100g+舒缓净肤温和洁面乳100g,21232,21281,21288,个洗清洁,洁肤,洗面奶
2020350710,黑人 茶倍健商品健齿牙膏 龙井绿茶香型 140g*2,21232,21289,21291,个洗清洁,口腔护理,其他口腔护理
2020373923,紫灿 可爱萌萌鹿中号 SD04053,21929,21930,21936,玩具,毛绒玩具,野生动物毛绒玩具
2020373925,新新精艺 PET圣诞树 JS-7902 多种颜色随机配送,21466,21492,21508,节庆用品,西方节日装饰,圣诞树
2020373931,新新精艺 圣诞印花彩条 ES-8501 多种款式随机配送,21466,21492,21502,节庆用品,西方节日装饰,圣诞彩带
2020373937,新新精艺 中号DIY立体3D贴 DS-1002,21466,21492,21509,节庆用品,西方节日装饰,圣诞贴纸
2020376672,鹰金钱 豆豉鲮鱼 227g,20392,20465,20473,粮油副食,罐头,水产类罐头
2020682648,简适 女格纹棉拖鞋 红白 35-36,21214,22394,22395,服装服饰,鞋类,拖鞋
2020682657,简适 女格纹棉拖鞋 红白 39-40,21214,22394,22395,服装服饰,鞋类,拖鞋
2020682660,简适 男格纹棉拖鞋 蓝白 44-45,21214,22394,22395,服装服饰,鞋类,拖鞋
2020682695,伟殳 舒雅马桶垫 37*43cm,20902,21100,21124,家居家装,卫浴配件,马桶座套
2020721095,碧浪 日本进口 洗衣凝珠 336g (17颗),20987,21127,21149,日化用品,衣物清洁/护理剂,洗衣液
2020721379,希腊进口 Tetra Pak 葡萄苹果石榴复合果汁 1L,20640,20734,20752,酒水饮料,果味饮料/果汁,混合味果汁
2020721513,乐事薯片青柠味75g/袋,20514,20678,20695,休闲食品,膨化食品,薯片/薯条
2020721521,乐事薯片美国经典原味75g/袋,20514,20678,20695,休闲食品,膨化食品,薯片/薯条
2020724795,Marketside 迷你奶酪夹心甜甜圈 5个/盒,20365,20385,20388,烘焙,甜面包,甜甜圈
2020728784,营多 印度尼西亚进口 原味捞面 129g*4包,21549,23281,23284,进口商品,进口粮油副食,进口速食面
2020806478,彩虹 双控双温电热毯加大 1.7×1.5M (花色随机配送）,21555,22361,22365,居家日用,日用电器,电池
2020827110,阿尔卑斯 至纯焦香牛奶味硬糖 45g,20514,20762,20775,休闲食品,软糖,牛奶软糖
2020827336,农夫山泉 茶兀柠檬红茶 750ml,20640,20644,20648,酒水饮料,茶饮料,红茶饮品
2020829239,Marketside 迷你榴莲夹心甜甜圈 5个/盒,20365,20385,20388,烘焙,甜面包,甜甜圈
2020833224,帝日斯诺 女士全棉印花内衣套 粉色 L,21214,21386,21399,服装服饰,内衣,女内衣
2020872491,m&m‘s 巧克力豆组合 约1kg (散装称重),20514,20702,20712,休闲食品,巧克力,加味巧克力
2020872492,脆香米 脆米心牛奶巧克力 约1kg (散装称重),20514,20702,20712,休闲食品,巧克力,加味巧克力
2020872493,士力架 花生夹心巧克力 约1kg (散装称重),20514,20702,20712,休闲食品,巧克力,加味巧克力
2020877494,惠宜 活性炭口罩 12片,20138,20139,22710,医疗器械,日常护理,口罩
2020882015,洁柔 卫生纸（FACE有芯） 101*138mm/节 四层 140g*20卷,21555,21647,21650,居家日用,家庭清洁用品,其他清洁配件
2020915579,妙洁 金属钢丝球 20g*6,21555,21726,21729,居家日用,清洁配件,钢丝球
2020941545,云南糖橙(袋) 约1kg,20307,20308,20310,水果/蔬菜,国产水果,国产柑桔柚类
2020943704,雷米高/RAMICAL 除蚤抑螨宠物沐浴露 400ml,22049,22065,22982,宠物生活,其他宠物用品,其他宠物用具
2020986296,荔湾湖 加碘海水自然晶盐(海水自然盐) 250g*4包 1000g,20392,20820,20821,粮油副食,盐,碘盐
2020986320,思朗 纤麸无添糖消化饼干酥性饼干 570g,20514,20518,20522,休闲食品,饼干,粗粮饼干
2020986350,DAN.D.PAK 越南进口 盐焗腰果 215g,21549,23268,23270,进口商品,进口休闲食品,进口坚果炒货
2020986364,豆本豆 黑豆奶 3L（250ml*12）,20640,20859,20860,酒水饮料,饮料礼盒,饮料礼盒
2020987362,嘉士利 香薄趣芝麻香薄片芝麻味烘烤糕点 160g(4件),20514,20518,20525,休闲食品,饼干,盒装饼干
2020987443,霸王 育发防脱洗发液 380ml,21232,21233,22983,个洗清洁,洗发护发,防脱发洗发露
2020987445,玉兰油 滋养臻护小苍兰香氛精华沐浴乳 500ml,21232,21320,21330,个洗清洁,沐浴,滋养沐浴露
2020992212,立体印花热水袋 卡通图案/胡萝卜图案 （颜色随机）,21234,21304,23000,家用电器,家居电器,热水袋
2020992277,立白 天然·酵素洗衣精油皂 180g*2块,20987,21127,21151,日化用品,衣物清洁/护理剂,洗衣皂
2021058664,茱蒂丝 马来西亚进口 雷蒙德干酪味夹心饼干 288g(18g*16),21549,23268,23274,进口商品,进口休闲食品,进口饼干/曲奇
2021114365,徐福记酥心糖 新年糖心分享 约1kg(散装称重),20514,20904,20924,休闲食品,硬糖,酥糖
2021127221,悠然金艳奇异果 6个装,20307,20308,20314,水果/蔬菜,国产水果,国产猕猴桃
2021154977,洁柔 金尊软抽自然无香 110抽*10包,20987,21161,21175,日化用品,纸品湿巾,软抽纸
2021156523,爱普莎 柬埔寨进口 千禧柬埔寨香米 5kg,21549,23281,23283,进口商品,进口粮油副食,进口大米/杂粮
2021156972,农夫山泉 茶π柠檬红茶四连包 500ml*4,20640,20644,20648,酒水饮料,茶饮料,红茶饮品
2021178033,鲁花 压榨特香菜籽油 5.436L,20392,20823,20824,粮油副食,食用油,菜籽油
2003117413,芝麻官 怪味胡豆 120g,20514,20561,20573,休闲食品,坚果,豆类
2003117417,齐云山 南酸枣糕 300g,20514,20638,20658,休闲食品,蜜饯,其他蜜饯
2003117422,旺仔 原味小馒头 210g,20514,20678,20693,休闲食品,膨化食品,其他膨化食品
2003117430,盐津铺子 31°鲜原味型鱼豆腐 85g,20514,20727,20744,休闲食品,肉干,其他肉干
2003117437,上好佳 鲜虾片 80g,20514,20678,20698,休闲食品,膨化食品,虾条/虾片
2003117440,乐事无限薯片忠于原味104g/罐,20514,20678,20695,休闲食品,膨化食品,薯片/薯条
2003117445,大白兔奶糖227g/袋,20514,20904,20920,休闲食品,硬糖,牛奶硬糖
2003117448,老板仔 泰国进口 原味海苔 32g,21549,23268,23275,进口商品,进口休闲食品,其他进口休闲食品
2003117451,美即 海洋冰泉补水面膜升级版 25g 1片（新旧包装，随机发货),21232,21296,21302,个洗清洁,面部保养品,面膜
2003117456,资生堂 日本进口 洗颜专科完美柔澈泡沫洁面乳 120g,21549,23299,23304,进口商品,进口个人洗护,进口面部护理
2003117462,薇婷 印度进口 脱毛膏 25g,21232,21354,21391,个洗清洁,身体保养品,脱毛产品
2003117480,舒客 冬青薄荷清火牙膏 120g,21232,21459,21464,个洗清洁,牙膏,其他功效牙膏
2003117491,章华 生态焗油染发霜3.0自然黑色(持久型) 140ml/盒,21232,21335,21344,个洗清洁,头发造型,黑色染发膏
2003117496,多芬（Dove） 衡悦水润 清爽水润沐浴露 720ml,21232,21320,21326,个洗清洁,沐浴,其他沐浴露
2003117497,多芬丰盈宠肤乳木果和香草720g/瓶,21232,21320,21330,个洗清洁,沐浴,滋养沐浴露
2003117505,苏菲 超熟睡安心裤裤型卫生巾 80-95cm M 2片装,21232,21431,21437,个洗清洁,卫生护理,卫生棉/卫生巾(夜用)
2003117510,苏菲温柔肌纤巧230mm卫生巾20片/包,21232,21431,21436,个洗清洁,卫生护理,卫生棉/卫生巾(日用)
2003117513,海飞丝 去屑洗发露清爽去油型 750ml,21232,21233,22984,个洗清洁,洗发护发,其他洗发露
2003117516,沙宣修护水养润发乳400ml/瓶,21232,21233,21237,个洗清洁,洗发护发,护发素
2003117518,沙宣 修护水养洗发露 750ml,21232,21233,22984,个洗清洁,洗发护发,其他洗发露
2003117549,清风 原木纯品4层卷纸 160g*10卷,20987,21161,21184,日化用品,纸品湿巾,有芯卫生纸
2003117557,洁柔 古龙水香味面纸系列迷你面巾 203*208mm 4层*8张*12包,20987,21161,21180,日化用品,纸品湿巾,手帕纸
2003117560,妙洁 厚实平底垃圾袋中号 30只*3,21555,21668,21676,居家日用,垃圾袋,中号垃圾袋
2003117571,汰渍 无磷洗衣皂?238g*2??,20987,21127,21151,日化用品,衣物清洁/护理剂,洗衣皂
2003117573,妙洁 棉柔抹布 5片,21555,21647,21651,居家日用,家庭清洁用品,清洁用布
2003117575,Walch/威露士 可柔可顺香薰玫瑰衣物柔顺剂袋装 2L,20987,21127,21136,日化用品,衣物清洁/护理剂,柔顺剂
2003117593,汰渍 薰衣草香氛无磷洗衣粉 508g?,20987,21127,21148,日化用品,衣物清洁/护理剂,洗衣粉
2003117598,好爸爸天然亲肤洗衣露清盈花香950g/瓶,20987,21127,21149,日化用品,衣物清洁/护理剂,洗衣液
2003117606,蓝月亮蓝色月光彩色衣物色渍净 600g/瓶,20987,21127,21142,日化用品,衣物清洁/护理剂,漂渍液
2003117610,Pigeon/贝亲 宽口径玻璃奶瓶 240ml,21667,23008,23009,母婴,婴儿喂养用品,奶瓶奶嘴
2003117611,HUGGIES/好奇 清爽洁净婴儿湿巾 200*150mm 80片*3包,21667,21671,21702,母婴,婴儿用品,婴儿纸巾/婴儿湿巾
2003117625,Moony/尤妮佳 日本进口 婴儿纸尿裤L 54片,21667,21671,21703,母婴,婴儿用品,婴儿纸尿裤
2003117626,龙利鱼 248g,20292,20293,20296,水产,冰冻水产,加工水产
2003117631,百吉福 原味芝士片 10片 166g,20386,20593,20615,日配/冷藏,干奶乳制品,奶酪（低温）
2003117643,味全 每日C葡萄汁 300ml,20640,20734,23255,酒水饮料,果味饮料/果汁,低温果汁
2003117665,双汇台式烤香肠48g/袋,20392,23001,23004,粮油副食,火腿肠,其他火腿肠
2003117673,蒙牛 优益C活菌型乳酸菌乳饮品（原味） 340ml,20386,20488,20500,日配/冷藏,低温奶制品,乳酸饮料(低温)
2003117713,三全 奶黄包 600g(新旧包装，随机发货）,20386,22281,22286,日配/冷藏,冷藏面点,甜包
2003117720,湾仔码头 荠菜猪肉水饺 66只 1.32kg,20386,22315,22318,日配/冷藏,水饺/馄饨,水饺(蔬菜)
2003117723,湾仔码头 大白菜猪肉水饺 66只 1.32kg,20386,22315,22317,日配/冷藏,水饺/馄饨,水饺(肉馅)
2003117726,三全 状元 白菜猪肉水饺 1.2kg,20386,22315,22317,日配/冷藏,水饺/馄饨,水饺(肉馅)
2003117729,思念 手打天下猪肉玉米蔬菜水饺欢享家庭装 1.08kg（54只）,20386,22315,22318,日配/冷藏,水饺/馄饨,水饺(蔬菜)
2003117731,必品阁 王饺子玉米猪肉490g*2 980g,20386,22315,22317,日配/冷藏,水饺/馄饨,水饺(肉馅)
2003117744,Richeese/丽芝士 印度尼西亚进口 奶酪威化饼干 200g,21549,23268,23274,进口商品,进口休闲食品,进口饼干/曲奇
2003117754,OREO/奥利奥 MINI夹心饼干 55g,20514,20518,20527,休闲食品,饼干,零食饼干
2003117757,双汇 王中王优级火腿肠 600g（60g*10支）,20392,23001,23006,粮油副食,火腿肠,猪肉肠
2003117760,DOLL/公仔 迷你碗面 风味排骨味（油炸方便面） 40g,20392,20949,20967,粮油副食,方便面,杯碗速食面猪肉口味
2003117778,精益珍 鸡蛋味沙琪玛 705g,20514,20934,20939,休闲食品,中式糕点,沙琪玛
2003117786,RedBull/红牛 维生素功能饮料 250ml,20640,20764,20771,酒水饮料,机能饮料,功能性饮料
2003117793,甘竹 豆豉鲮鱼罐头 227g,20392,20465,20473,粮油副食,罐头,水产类罐头
2003117794,美汁源 果粒橙饮料 450ml,20640,20734,20751,酒水饮料,果味饮料/果汁,橙汁
2003117806,王老吉 凉茶 250ml*6,20640,20644,20651,酒水饮料,茶饮料,凉茶
2003117815,Nestle/雀巢 1+2 特浓即溶咖啡饮品 91g,20392,21098,21102,粮油副食,固体咖啡,即溶咖啡
2003117816,惠宜低筋小麦粉 2.5kg,20392,20563,20580,粮油副食,面粉,其他面粉
2003117820,海天 金标生抽 1.9L/瓶（新旧包装，随机发货）,20392,20509,20526,粮油副食,酱油,生抽
2003117826,川老汇 高福记花椒油 210ml,20392,20647,20747,粮油副食,调味品,麻油/香油
2003117830,金龙鱼 黄金比例食用调和油 900ml,20392,20823,20832,粮油副食,食用油,调和油
2003117831,金龙鱼黄金比例食用 调和油 1.8L,20392,20823,20832,粮油副食,食用油,调和油
2003117844,怡宝 饮用纯净水 555ml,20640,20819,20834,酒水饮料,水,纯净水
2003117864,Taikoo/太古 优级黄冰糖 454g,20392,20647,20653,粮油副食,调味品,冰糖
2003117865,银鹭 桂圆莲子八宝粥 360g/罐,20392,20940,20947,粮油副食,方便食品,八宝粥
2003117875,Angel/安琪 高活性干酵母 20g,20392,20647,20719,粮油副食,调味品,酵母粉
2003117885,海天招牌拌饭酱 香辣香菇味 300g/瓶,20392,20647,20661,粮油副食,调味品,其他调味酱
2003117889,好侍 百梦多原味咖喱 100g,20392,20647,20735,粮油副食,调味品,咖喱酱/咖喱块
2003117893,金香 韩国进口 柚子茶 1kg,21549,23276,23280,进口商品,进口酒水饮料,进口饮料/矿泉水
2003117896,丘比 千岛酱 150g,20392,20647,20782,粮油副食,调味品,沙拉酱
2003117902,优乐美 香芋奶茶连包 22g,20392,20915,20919,粮油副食,冲饮粉,奶茶粉
2003117916,蒙牛 精选牧场纯牛奶 250ml*12（新旧包装，随机发货）,20386,20577,20601,日配/冷藏,常温奶制品,纯牛奶
2003117921,椰树牌 正宗椰汁植物蛋白饮料 245ml,20640,20734,20757,酒水饮料,果味饮料/果汁,其他口味果汁
2003117933,海霸王 围炉火锅饺（燕饺、虾味虾、香菇风味饺） 315g,20386,22245,22273,日配/冷藏,冷冻副食,丸类
2003117946,圣农 川香鸡柳 400g,20386,22245,22275,日配/冷藏,冷冻副食,油炸速食
2003117963,神丹 鸟王 熟咸蛋 50g/枚,20386,22335,22337,日配/冷藏,现制熟食,蛋类
2003117994,不二家 水果棒棒糖 50g 8支装,20514,20904,20906,休闲食品,硬糖,棒棒糖
2003117996,乐事(Lay's)大波浪薯片香脆烤鸡翅味70g/袋,20514,20678,20695,休闲食品,膨化食品,薯片/薯条
2003118018,老四川 五香牛肉干 138g,20514,20727,20743,休闲食品,肉干,牛肉干
2003118031,张君雅小妹妹 中国台湾 休闲丸子（日式风味） 80g,21549,23268,23271,进口商品,进口休闲食品,进口膨化食品
2003118034,旺旺 小小酥葱香鸡肉味 60g,20514,20934,20941,休闲食品,中式糕点,一口酥/酥饼
2003118037,Equate/伊维宝 纸轴棉签 400支,21555,21903,21916,居家日用,一次性用品,卫生棉签
2003118038,高洁丝 小Q包棉柔无香型卫生护垫 40片,21232,21431,21434,个洗清洁,卫生护理,卫生护垫
2003118050,威露士泡沫洗手液300ml/瓶,21232,21281,21285,个洗清洁,洁肤,洗手液
2003118067,清风 原木纯品系列 3层300段 卷筒卫生纸 10+2卷,20987,21161,21182,日化用品,纸品湿巾,无芯卫生纸
2003118074,维达 超韧卫生纸 12卷（10卷+2卷）,20987,21161,21182,日化用品,纸品湿巾,无芯卫生纸
2003118078,枪手 电热蚊香片电蚊香加热器套装 72片,20987,21074,21081,日化用品,杀虫驱蚊,电蚊香片/电蚊香器
2003118103,威洁士 彩漂液 600g*2瓶,20987,21127,21142,日化用品,衣物清洁/护理剂,漂渍液
2003118105,花王学步拉拉裤XL38/包,21667,21671,21703,母婴,婴儿用品,婴儿纸尿裤
2003118114,日本 尤妮佳moony 婴儿裤型纸尿裤(男)大号L 44片/包,21667,21671,21703,母婴,婴儿用品,婴儿纸尿裤
2003118115,獐子岛 易道味速冻生制品蒜蓉扇贝粉丝 200g,20292,20293,20302,水产,冰冻水产,冰冻贝类
2003118130,MENGNIU/蒙牛 原味冠益乳 250g,20386,20488,20512,日配/冷藏,低温奶制品,酸奶(原味)
2003118132,MENGNIU/蒙牛 草莓味冠益乳 250g,20386,20488,20504,日配/冷藏,低温奶制品,酸奶(加味)
2003118138,伊利 畅轻风味发酵乳(燕麦+芒果) 450g/瓶,20386,20488,20504,日配/冷藏,低温奶制品,酸奶(加味)
2003118243,法国进口 总统淡味黄油块 200g,21549,21550,21551,进口商品,进口乳制品,其他进口乳制品
2003118251,湾仔码头 蜜汁叉烧包 350g(10只）,20386,22281,22288,日配/冷藏,冷藏面点,咸包
2003118257,湾仔码头 玉米蔬菜猪肉水饺 720g,20386,22315,22317,日配/冷藏,水饺/馄饨,水饺(肉馅)
2003118262,思念 臻品奶黄猪猪包 300g 10只,20386,22281,22286,日配/冷藏,冷藏面点,甜包
2003118272,百岁山饮用天然矿泉水570ml/瓶,20640,20819,20835,酒水饮料,水,矿泉水
2003118273,农夫山泉 茶π西柚茉莉花茶 500ml,20640,20644,20650,酒水饮料,茶饮料,花茶饮品
2003118278,屈臣氏苏打水330ml*4罐/组,20640,20819,20837,酒水饮料,水,苏打水
2003118284,椰树 椰汁植物蛋白饮料,20640,20764,20779,酒水饮料,机能饮料,植物蛋白饮料
2003118299,娃哈哈 AD钙奶饮料 220g*4,20640,20764,20778,酒水饮料,机能饮料,奶味饮料
