marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	15829010	R2XJPOXVOF69RD	B005GSZB9Q	771401205	"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white"	Major Appliances	5	8	8	N	N	Love this microwave!	"Fits beautifully in a corner of my kitchen so much better than a full sized rectangular one ever did.  Because the controls are on the bottom (instead of the side) the door is higher and it easily clears the edge of the sink next to it and, occasionally, drying dishes without having to move anything.<br /><br />Love the sleekness of the look and simplicity of the controls.  Miss the number pad a bit, but knew it didn't have one when I bought it and am quickly adjusting.  Power control and basic instructions on what setting to use have been helpful (couldn't even figure out power setting on previously owned machine!).  Oh and the very short beeps at the end of a cycle are not nearly as annoying as the longer ones on other models I have owned.<br /><br />We typically use for reheating food (single or multiple servings) or beverages and the occasional bowl of popcorn and it heats quite well.  In fact, the popcorn button is the only part I completely dislike, as it is preset for only 1.75 oz bags and cannot be changed.  We gave up preservative laden pre-packaged bags of popcorn years ago in favor of real kernels using a special bowl or paper bag, so the popcorn setting is useless for us.  Have not noticed any difference in heating between this and previous full size model we owned, except that beverages seem to heat faster.  Full sized plates fit and have had no issue with container heights (even my large popcorn bowl fits nicely).<br /><br />Bought the white version online at Home Depot, as their price was actually better than Amazon's and included free delivery as well.  Definitely recommend to anyone looking for a smaller microwave."	11/17/2013
US	21430520	R1HSV04H7WO867	B0073YCGPI	731025324	whirlpool wmh31017aw microwave	Major Appliances	3	15	17	N	N	Lack of operating instructions	"We purchased this model in white last month and just installed it a week ago. Easy to install and looks very nice. The downside with this is there's no operating instructions except for a few basic ones printed on the face of the unit when you open the door, and they are not adequate. I still haven't figured out how to simply thaw a 1/4 cup of frozen blueberries for my cereal in the morning - very frustrating. It DID do a very even job of reheating a casserole, but the lack of a booklet to reference is very disappointing. Once I am able to figure out how it use it more efficiently, I'm sure I will be happier with it."	11/17/2013
US	14408026	R978S59HD2KRT	B000W3JHHM	943347999	pem31smss ge profile spacemaker countertop microwave oven stainless steel	Major Appliances	1	0	0	N	N	BAD BAD PRODUCT	"I purchased a PEM31SMSS GE microwave because fit in the space I have, and also look good, but let me tell you if you thinking buying some thing like this PICE OF JUNK, only going to last you the most 2 years, or less that is what it lass me, when you call GE they ready to sell you a new one problably with the same problems."	11/15/2013
US	18658744	R2986E1EQNJIVU	B005GSZB7I	827502283	"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd"	Major Appliances	5	4	4	N	Y	awesome deal	fits perfect and works great never thought I would find one that would fit my kitchen in stainless steel look	11/14/2013
US	15916440	RCMU7UJFZ43TG	B002KPM7L8	522487135	"frigidaire fgmv174k 1.7 cubic foot over-the-range microwave oven with effortless reheat and spacewis,"	Major Appliances	1	1	2	N	N	Junk	"Worthless.  Stopped working after less than two years.  The repair place said it would be about $200.00 to fix it.  If you're like me, you are considering a Frigidaire because they're cheaper.  Do yourself a favor and spend a little more on another brand."	11/14/2013
US	29341302	R1UPRJLG0V1Z65	B0073YCGK8	542519500	"whirlpool wmh31017fs 1.7 cu. ft. over-the-range, combination microwave oven, stainless steel, 1000 watt"	Major Appliances	4	5	6	N	N	So far so good - install a bit tricky	"Bought this to replace a builder-grade off-brand unit that came with the house. In performance and style, this Whirlpool microwave is absolutely superior. A few notes:<br /><br />- Heats faster and more evenly than I'm used to. Depth is 17 inches, which is one inch larger than my old microwave. Thus, I'm able to use my large square plates in this one.<br /><br />- Install was a bit tricky. I installed in a slot previously occupied by a microwave, so I did not have to cut a vent hole or locate studs. I did have to remove the old mounting plate, which was shorter. This unit came with a cardboard template to locate the bottom line of the mounting plate on the wall. This wall template worked fine - I simply drew the line, then held up the metal plate, and drilled into the studs in the appropriate holes.<br /><br />The top template was a different matter. Whirlpool provides a paper template to affix to the underside of your cabinets to locate the holes to drill for the cabinet mount. If you have a recess under your cabinets, as I do, you will need to trim the template to get it to fit. I did this, and drilled through the template holes. They were about a half inch off. I threw the template away and remeasured, and drilled 9 1/2 from the back wall (not 10 as specified in the installation instructions). These holes worked.<br /><br />The power cord also has to go through the cabinet above. The instructions say to bore a 1.5-inch hole. I did this with a spade bit (enlarging a ~.75 inch hole from the old microwave). Seems a bit large, could probably have gotten away with a 1 inch hole.<br /><br />I have the microwave wall-vented. Installing the flap with sheet metal screws on the microwave and placing into my pre-existing vent hole was easy. I can't speak to the ease of the ceiling vent mount.<br /><br />- There are presets for popcorn, potator, and pizza. Of these, I've only used the pizza setting to reheat a small slice. Took 1 minute 40 seconds on a lower setting,but heated it a bit too hot. Would probably be fine for a large slice.<br /><br />Other than that, it looks and works great."	11/13/2013
US	46472026	RVGUAJR979MKT	B0058CLNBU	544821753	samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave	Major Appliances	3	0	0	N	N	Handle keeps breaking	"I haven't had the same electronic problem as other reviewers and the microwave itself is working fine.  At six months the handle fell off.  Since it was under warranty still, Samsung customer service sent a technician with a new door and replaced it.  Now at 14 months with the warranty expired the new door handle feel off again.  This is clearly a design flaw in the way the door is constructed.  You cannot use the microwave without being able to close the door.  They have refused to replace the microwave or fix the door - very disappointing customer experience."	11/13/2013
US	31335696	R3U37SQ3U1QGOI	B0058CLNBU	544821753	samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave	Major Appliances	4	2	4	N	N	Samsung stands by their products	We do not have this exact model. We have a SMH 9187st. Ours is three years old and just recently got the dreaded 5E/SE error. I found online that if you called them they would cover it under an Epidemic Warranty for the specific problem of the 5E keypad error. . Called they sent a local repair man out in less than 7 days all fixed at NO CHARGE.  I feel like Samsung is well aware of this issue and with and will stand behind their products . I would buy another one after this experience.	11/13/2013
US	12582423	R3OVOV4V8UFGHL	B005GSZB3M	109226352	whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave	Major Appliances	4	1	2	N	Y	Good microwave but a little expensive for what you get	This is a good microwave that fits well in the corner of the kitchen. It fits a full size dinner plate.	11/11/2013
US	30091270	RL07KT2QC78ZM	B003K5FPRU	392967251	"frigidaire ffmv164l 1.6 cubic foot over-the-range microwave with fits-more capacity, 1,550 watts and,"	Major Appliances	2	4	4	N	N	Starting to fall apart after 1 yr	"Cheaper price is the only thing I really liked about this. We had it installed in our new house and have been using it for about a year now. At first it was fine, but after a few months I kept hearing this 'whizzing' sound. I found out it was the cover for the lightbulb inside the microwave, it got loose! How does that even happen? Can't fix it myself so we have to call their appliance repair which I'm regretting as that's always a hassle.<br /><br />It heats as a microwave should, I'm just disappointed that it's starting to fall apart already after just 1 year of use.<br /><br />The beeping is annoying, I'm sorry it just is. When you have a sleeping baby and this thing goes off and it wont turn off when you open the door, then yes it is annoying!! We did recently figure out that if you press stop/cancel while it's beeping, it will stop. But really? Seems like a silly thing to be upset about, but it can get on your nerves over time.<br /><br />Hopefully Frigidaire fixes all the problems with it!"	11/5/2013
US	18487558	R35W5MUP6UWRZG	B001QFYDSI	295520151	sharp microwave drawer oven	Major Appliances	5	0	0	N	N	Would definitely buy again	"I just finished remodeling my kitchen a few months ago. I was trying to go for something different in putting together my design and I thought this would not only be cool, it would free up some valuable counter space. I was a little concerned upon reading some of the reviews from some who have purchased this microwave and aren't too thrilled with it's performance however upon much consideration, I decided to take the chance and as Nike says, Just do It. I have been using my microwave religiously since June and it has been nothing but the best. It looks sleek and cool built into my cherry cabinet. The performance of the unit has been trouble free to date and overall, I would not hesitate to buy it again."	11/3/2013
US	51716243	R1W59KH3NB8J8V	B000W3JHHM	943347999	pem31smss ge profile spacemaker countertop microwave oven stainless steel	Major Appliances	5	0	0	N	Y	Works well bad reviews might have been a bad batch or quality control issue	The poor reviews of this product must have involved a bad batch. This microwave has worked great for us. Very powerful great look and fits in a very tight space. I really like the one touch timer feature. It seems to be well built. Ours has a sticker inside that says built April 2013. I am glad we got a more recent built unit than what seems to be problems with earlier units.	11/2/2013
US	40090740	R1TZA72JG6MLCP	B00012ORSS	305608994	sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves	Major Appliances	4	1	1	N	Y	only had a short time	only one I could find to fit in space.  couldn't use all the others because once installed was unable to open door because it is next to an extended wall.  I hunted all  over for a microwave that the door hinge was about an inch from side.	11/1/2013
US	31791361	R3MOBHZOOMQN82	B0058CLNBU	544821753	samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave	Major Appliances	1	1	2	N	N	Yikes! Door falls open by itself	"I put a SMH9187ST 1.8 cu. ft. Over-the-Range Microwave (Stainless Steel) in my vacation home.  After four or five months of light duty use, we returned home to find the door standing open and the light on inside.  There is apparently a spring in the door that holds the two latches in the closed position.  That spring either came off its mount or broke, because the latches no longer hold the door closed.  I asked Samsung to tell me how to open up the door so I could replace the spring.  They said no, I'd have to pay them for a service call.  I asked if they would tell me how to remove the door so I could take it to a local repair shop.  No, again.  Keep in mind that the spring apparently failed while the unit was just sitting there, not in use.  The really scary part of this is that if it had failed during use, the door would have opened on its own potentially allowing a major leakage of microwave energy into the kitchen.  ,"	11/1/2013
US	42202529	R3N3YGIR923G30	B0073YCGK8	542519500	"whirlpool wmh31017fs 1.7 cu. ft. over-the-range, combination microwave oven, stainless steel, 1000 watt"	Major Appliances	4	1	1	N	N	Good basic microwave but lacks one convenient function.	"In our family we mostly use the microwave oven to reheat food: 99% of the time (defrost takes the rest). It does the job well but it lacks one convenient element for that purpose: the start button has no memory. This means that you have to retype the amount of time you want to reheat every time. Our previous one (also a whirlpool, from 20 years ago) remembered the time we put in previously and that was extremely convenient.<br />A more minor issue: the fan and light have two modes (hi/lo) but no separate button for each mode (saves space) so you have to push three times when you use these functions."	10/29/2013
US	30751557	R1YOG8NFZE14H1	B0018YR762	486381187	lg  over the range microwaves	Major Appliances	5	0	0	N	Y	Best purchase this year!	This microwave works well and is efficient. It does make more noise than my last one but it makes up for it in performance. Would not hesitate to purchase again.	10/28/2013
US	28247352	R22LTMS91M7NHB	B005GSZB7I	827502283	"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd"	Major Appliances	2	3	10	N	Y	Not compact	"I got this because it was touted as a mini-microwave. Of course, I am capable of reading the dimensions, which I did, but when it arrived it still seemed shockingly huge for a mini or compact microwave. It simply won't work with my limited counter-space. I don't know how well it works, because after trying it in various spots, I put it right back in the box. BTW, it is $30 to send back, so make sure you want it before you order."	10/28/2013
US	36079225	R9TCMHB1Y9ZMF	B005GSZB9Q	771401205	"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white"	Major Appliances	3	7	9	N	Y	Door seems not very stable ;(	"I like this microwave, EXCEPT the door is NOT always close right.. as you close it, it's almost as if it was installed a bit lower than it needs to be to close securely. The family is ALWAYS complaining about it:(  Also, for the size of this thing, I thought it would be a tiny bit taller INSIDE. Our freezer makes ice-cream VERY HARD so we 'nuke' it for maybe a minute to get it softer before serving- the round ice-cream container cannot fit upright in it.  Some cups do not fit either.<br /><br />The PLUS side of this tho, is that it DOES fit snugly into a corner! THAT is the only thing that sells it, in my opinion. I have NO IDEA WHY, it is so big & bulky for the size it actually IS, on the inside!? There is a solid 5&#34; of 'bulk' at the bottom, another 3&#34; at the top and about 6 & 3/4&#34; of height INSIDE.... and that does NOT include the plate & roller.... so you TRULY ONLY HAVE a microwave that is 5 & 3/4 INCHES tall inside!! ... The PLATE within, is an 11&#34; plate, but it is very close to the edge. ALSO, the bottom roller that holds the plate in place- is in TWO PARTS, rather than ONE. If this roller gets off the other piece... it makes a rattling noise & makes you think there is something very wrong with it.<br /><br />We only use a microwave for warming things, reheating pizza, a cup of coffee etc., and this does that job very well, however, for $150, I would have absolutely RETURNED IT- had I not lived on an island in Alaska, where the shipping would have KILLED  me :("	10/28/2013
US	30705804	R33L37MSD1EFZ8	B005GSZB3M	109226352	whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave	Major Appliances	5	2	2	N	Y	Perfect size for small space.	This little giant is great for small spaces. It is very easy to use and works just as well as larger microwaves. I am very happy with purchase.	10/25/2013
US	13932786	R3BHSP5EBOV2X3	B0058CLNBU	544821753	samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave	Major Appliances	4	0	1	N	N	1 1/2 years old and still surprised	My so-called top of the line GE Profile microwave burned out and had a bad tube after only 3 years so I needed a microwave that would match all my appliances and didn't want to make the mistake of spending a fortune on a microwave again since nothing seems to last anymore.  I really liked the Samsung looks and the price compared to the other big brands was enticing but I read tons of negative reviews and held off on buying it.  A few weeks later I see it on sale from its already great price and bought it $230.  It sticks out about an inch more beyond my cabinets than the ge did but I think this is intentional as the exhaust vent blows out of the top toward the front of the unit.  This actually provides better coverage when cooking on the stove top as well since everything rises right up into the vent hood.  It's been a year and a half and it still works great.  It's just as powerful as the ge was so either it's under rated or the ge was over rated in wattage.  For under 300 bucks you can't go wrong with this microwave.  The stainless doesn't mark up with smudges as easy as my other appliances and it has just as many features as the more expensive ones.  It's controls are lot easier to use than the touch screen was on my ge.  Fyi don't get a touch screen appliance!!  I like the 4 fan speeds.  My only complaint is when the kitchen timer goes off it just beeps once and it's easy to miss it.  Other than that I'm really surprised at how great this microwave has turned out and though I haven't had to deal with customer service personally I've heard they're very easy to deal with which is more than I can say for ge.  Goodbye GE and good job Samsung.	10/25/2013
US	50053360	R1WVDDAMSF2LUC	B000UW1WW8	242727854	profile 2.2 cu. ft. countertop microwave w/child lockout and extra large	Major Appliances	1	2	3	N	N	Total JUNK!	Bought under 3 years ago.  First the door stopped closing fully unless you slammed it.  Now all it does is work for 5 seconds and then stops working.  Total JUNK!  Total waste of money.  Now I need to buy a new microwave...AGAIN!	10/24/2013
US	30285492	RTN2201XBWOAK	B0058CLNBU	544821753	samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave	Major Appliances	1	2	2	N	N	Crazy to buy this	"This was bought as part of a package of kitchen equipment in May 2013.<br /><br />Currently it hasn't worked for 1/4 of the time I have owned it.<br /><br />As other reviewers have identified there is a known issue where they stop working and don't response at all - Samsung executive customer service refuses to do anything outside the attempt to 'repair it 3 times process'.<br /><br />There is nothing good to say about Samsung, their product, their staff or their agencies - to continue to sell a product that is known to be deficient is negligent<br /><br />I own other Samsung products but because of this I will never buy one again and make sure I can influence others to do likewise.<br /><br />Please don't buy this product - it will most likely fail and you will wish you hadn't...<br /><br />I certainly regret it"	10/23/2013
US	33560500	R3C7R0875NDEM3	B000UW1WW8	242727854	profile 2.2 cu. ft. countertop microwave w/child lockout and extra large	Major Appliances	2	1	2	N	Y	Looks great but longevity poor	"This is a very handsome appliance and for the first year it operated well or as expected. Within weeks of the first year anniversary the microwave died, an operating board went out and it no longer functioned and the repair would cost almost as much as replacing the product. I contacted GE and they instructed me to have a repairman to come in and diagnose the problem, if I decided to repair or replace they would give me credit for the service call, but because the warranty had just run out they would not be responsible for replacing the product."	10/16/2013
US	15092789	R2O40D2F3YVB0O	B005OW6RFG	784164614	smh2117s 2.1 cu. ft. over the range microwave with ceramic enamel interior large capacity led cook top light 400 cfm bottom touch control panel auto defrost &amp; in stainless	Major Appliances	4	3	3	N	N	"So far, so good, for the price"	"We installed this above an Electrolux dual-fuel oven, for which it provides venting and downward-facing LED lights in addition to its primary microwave functions. It was fairly inexpensive and looks good in the kitchen.  Observations in no particular order:<br /><br />1. The sensor cooking on this is much better than on our old Sharp countertop unit, which overcooked everything.  I had thought at the time that it would be nice if there was a way to calibrate the sensor.  While the Samsung doesn't give you calibration options, it does let you say what you are cooking, and apparently adjusts its response to the sensor accordingly.  I have found that it works pretty well to always tell it I'm reheating pasta!<br /><br />2. A general-use kitchen timer is provided.  Of course most microwaves do, so that's not unusual, but this one is smarter than some.  It is able to function independently of the cooking timer.  For example, if you are timing something for 30 minutes, then decide partway through you want to heat a cup of water for one minute, it will correctly keep track of the 30 minute timer in the background and display it again after it's done with the water.<br /><br />3. Minor niggle: the oven vent is supposed to come on whenever it detects heat rising from below, but ours seems to always need to be turned on manually.<br /><br />4. This is where the Samsung loses a review star.  The Eco Mode feature is poorly conceived.  When you press the button, the panel lights go out and standby power consumption is reduced.  So far, so good.  But then as as soon as you use the microwave again, or even just open the door, or use the oven light or vent options, it leaves eco mode; the display comes back on and STAYS on.  It really should remember eco as a user preference rather than as a temporary mode.  I also suspect this ties in to the problems some customers have had with the control panel failing.  If we were allowed to set a persistent eco mode, it's likely that the front panel would be mostly-off except when in actual operation, and as a result it might not burn out.  We have made it a habit to push the eco button after each use.<br /><br />In sum, it fits with our kitchen decor and cooks well, and we hope we will be able to make it last a long time by remembering the eco button as often as possible."	10/12/2013
US	44193009	R3V4SA2PXHKHYT	B00DUZ8LBW	930071734	ge microwave oven magnetron and diode kit om75p (10) part # wb27x10017	Major Appliances	5	1	2	N	Y	Worked 100%	"This kit is just what I needed.  My microwave stopped warming food and made a loud buzzing sound when on.  I didn't want to replace the whole unit because it matched my stove.  I got this kit and it was really pretty easy to install.  Now it works like new again.<br /><br />***There are dangers of electric shock, so do your research.***<br /><br />*Keep track of all your screws and bolts and where they go.*"	10/12/2013
US	19658795	R3MGOQ5R5FG4OD	B0049OXU1O	618770050	ge profile pvm1790 stainless steel over-the-range microwave oven	Major Appliances	1	2	2	N	N	17 month / $600 appliance.	"It was ok. Convection and bake worked OK. A lot of buttons to push just to get it to go. Usually I hit the 30 second button and then turned the knob. Also cannot see non illuminated buttons in a semi- dark corner of kitchen. However, the unit stopped working after 17 months. Just passed the warranty. Not happy."	10/11/2013
US	45759549	R1YRQHIPKBO6EJ	B0073YCGK8	542519500	"whirlpool wmh31017fs 1.7 cu. ft. over-the-range, combination microwave oven, stainless steel, 1000 watt"	Major Appliances	1	2	12	N	Y	I'm not satisfy	"I received on time, but with damage on the door and left side and with out grill,I'm not so happy"	10/10/2013
US	43712763	R3O0TO2IPIW1C9	B00DUZ8LBW	930071734	ge microwave oven magnetron and diode kit om75p (10) part # wb27x10017	Major Appliances	3	0	0	N	Y	Ge Microwave oven magnetron and diode kit	"The four fixed screws on the unit does not line up with the existing hole of the microwave, so i had to zip tie it down.<br />they needed to be at the 12 and 6 o`clock position for me to bolt it down, but it works great."	10/8/2013
US	14862626	R1JC5ODZ0ASZMS	B005GSZB3M	109226352	whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave	Major Appliances	1	12	14	N	N	DEAD after ony 1.5 yrs of light use	"Very disappointed, because this is the perfectly shaped microwave for our kitchen. But my husband reported a big, scary electrical storm (and bad smell = burning machine?) inside the unit yesterday, along with a weird dark brown spot on the inside of the machine. He was melting butter in a Pyrex bowl. Today, the microwave is headed for appliance recycling.<br /><br />Importantly, we only used the unit at most once or twice per day, to warm or melt things."	10/7/2013
US	44096191	R1JONB3N6LXBKA	B007XZ8FNO	565072108	lg over-the-range microwave oven with 300 cfm venting system	Major Appliances	1	28	35	N	N	"Stainless Steel began rusting after 9 months, unit died after 22 months"	"We bought this Microwave at Lowes.  I think I would have a better chance at solving a Rubik's than installing the thing over the stove so we hired our handyman to do it.<br /><br />The microwave performs OK but the stainless steel began rusting in 9 months.  It is now pockmarked with rust and getting uglier every day.<br /><br />I regret this purchase.<br /><br />UPDATE:  Here I am a little more than a year after posting my original 1-star review, and I'm wishing there was zero star option.  One day about 2 hours after dinner the light inside the microwave randomly came on all by itself! The unit was previously off. Upon closer inspection we noticed not only was the light on, but the turntable was also turning. If we open the door, the turntable stops spinning. If we close it, it begins again. And the light remains on.<br /><br />Sometimes when we're done cooking something it will power off normally like its supposed to and we get lulled into a false sense that it fixed itself. But then it will randomly come on again later.<br /><br />It's acting like its possessed.  My guess is that all LG products are pure evil, and should be avoided."	10/6/2013
US	49968180	R39WI60TLVVCSQ	B0058CLNBU	544821753	samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave	Major Appliances	1	1	1	N	N	Junk	Samsung might make tons of nice product but Oven range Microwave is not one of them. Seems like 5E or SE code seems to be the common problem with their microwave.<br />My warranty was just about to run out and I've been getting this code. I should have doing research before I went with them. Live and learn I suppose.	10/6/2013
US	53045820	R31GX18UO2A06T	B003K5FPRU	392967251	"frigidaire ffmv164l 1.6 cubic foot over-the-range microwave with fits-more capacity, 1,550 watts and,"	Major Appliances	1	35	36	N	N	Astounding POS	"Amazing that such a reputable company would put out such a poorly thought out product.<br /><br />Everyone should know by now that the most important part of a microwave oven is the user interface.  Afterall, a microwave oven has one power setting that must be somehow regulated by an on/off switch  - so I am amazed that Frigidaire could mess that up so.<br /><br />For instance:  when it is done cooking - the 3 loud beeps go off VERY SLOWLY.  During which time it is impossible to add time, or even to stop the beeping.  You can open the door, but it still beeps;  you can not push the stop button, because until the beep is done - NOTHING ELSE WORKS -  This thing is robbing my time a few seconds at a time.<br /><br />Who is the Frigidaire executive that pushed this forward with out simple end user testing?<br /><br />Skip it... Underpowered for it's size and frustrating to use."	10/5/2013
US	40501571	R262NC3T5H7IRE	B003K5FPRU	392967251	"frigidaire ffmv164l 1.6 cubic foot over-the-range microwave with fits-more capacity, 1,550 watts and,"	Major Appliances	1	6	6	N	N	"Terrible Product, the Frigidaire Brand Should NEVER be Considered as an Option!"	"18 month old microwave will not stop running until unplugged, which is a complete fire hazard and deemed unsafe.  I will never purchase a Frigidaire product in my lifetime again, or recommend it to anyone.  This is not the first 18 month old Frigidaire product I will have to replace.  STOP NOW if you are considering this product brand!!!"	10/5/2013
US	6103414	R1OYY7TN6NG3SO	B00009V3X6	459626087	sharp 1.1-cubic-foot 850-watt over-the-range convection microwaves	Major Appliances	3	2	2	N	Y	Came damaged	Box was not crushed but top venting cover was dented and cracked.  I used the old one from the same model that needed to be replaced as to avoid all of the return BS.	10/4/2013
US	15657462	R2AG6HYJ75CYTZ	B005GSZB3M	109226352	whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave	Major Appliances	2	6	7	N	Y	TURNTABLE DOES NOT WORK	"While I love the shape of the microwave (it does fit perfectly in a corner), the turntable is defective and does not turn.  Upon removing the packaging, I immediately turned the microwave on and placed a cup of water in it to see if it was heating ok, walked off a minute and when I returned the water was very hot.  I thought eveyrthing was ok, so I threw the packaging away.  A few days later, I put a plate of food in the microwave to heat it up and that's when I noticed the turntable was not turning!  I opened the door, checked the wheels it revolves on, replaced the glass, gave the glass a little turn and still nothing.  I tried even placing things of different weights on it, sometimes it would turn a little like it was trying to turn but then would abruptly stop.  So buyers beware, I would not purchase this item."	10/4/2013
US	11972386	R2360DSEVKA7JL	B005GSZB9Q	771401205	"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white"	Major Appliances	5	1	1	N	Y	Corner microwave	This met our requirements for a space saving microwave.  We would recommend it to any one with limited counter space.	10/2/2013
US	25804544	RA61WPIMLW9HV	B000W3JHHM	943347999	pem31smss ge profile spacemaker countertop microwave oven stainless steel	Major Appliances	1	0	0	N	Y	Bad choice.	It worked for three weeks and now it won't start. Luckily we kept the box and are sending it back. What a pain.	10/2/2013
US	2317886	RDVZ2HQ380E4T	B00012ORSS	305608994	sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves	Major Appliances	4	2	2	N	Y	Good simple microwave	It is a basic microwave and so far working very well.<br />It fit perfect over our oven range.<br />My husband and his friend's help needed for taking old one out and setting this microwave up.<br />Door feels very light (we are used to the metal one) so we get gentle on it.	10/1/2013
US	31823131	R4ALA1SDRUYG8	B000ZIPHM8	494668275	whirlpool gh7208xrs gold 2.0 cu. ft. stainless steel over-the-range microwave	Major Appliances	4	0	0	N	N	Probably my second favorite appliance	"It's too bad that this microwave gets such poor reviews. I had it in my old house, and I'd really like to get another one for my new house. But even now I'm a bit hesitant.<br /><br />I see that a lot of people have problems, but luckily, I had none. I love the looks of the microwave, and I love the LCD touch controls. I also love the sensor cooking, especially with baked potatoes and corn on the cob.<br /><br />Perhaps my only complaint is that the exhaust fan is loud. The weird thing is that it is just as loud, if not louder, at low fan settings. At these low settings, there's a loud hum, and at high settings, there's the fan noise. Therefore, even if you're just boiling an egg or something, you have to put up with the loud fan noise all the time.<br /><br />The interior is VERY easy to clean. After 4 years, the thing looks brand new. I thought it was pretty well built."	10/1/2013
US	52649601	ROFEHPUQRIJ0Y	B005GSZB7I	827502283	"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd"	Major Appliances	4	1	1	N	Y	Great style and size	"but it is a little deep for where I have it. Beautiful and stylish. Easy to use, with sensitive touch screen."	9/25/2013
US	49331658	R3GNAUFJH68Y5T	B0011YHN7M	147401377	ge jvm1540smss spacemaker 1.5 cu. ft. stainless steel over-the-range microwave	Major Appliances	1	2	3	N	N	Ongoing issues	Bought this product a while ago. Handle breaks off over time. GE knows of the problem. Charges $60 for the handle and delivers it without screws. One of those broke as well. On line parts support says the handle does not come with screws and there is nothing they can do. Live and learn.	9/24/2013
US	24057221	R1KKQYEEBY156R	B001QFYDSI	295520151	sharp microwave drawer oven	Major Appliances	5	0	0	N	Y	I love it	When ordering cabinet for microwave I had no clue that Sharp offered a drawer oven that would fit into the cabinet perfectly.  It looks so great and works beautifully.	9/22/2013
US	52104002	R39182U0UURYM7	B000W3JHHM	943347999	pem31smss ge profile spacemaker countertop microwave oven stainless steel	Major Appliances	1	0	0	N	Y	Door opening button broke; GE won't fix	"I should have heeded the warnings in these reviews.  We bought this because it fit our space, but the door button broke.  The door won't open when the button is pushed, it just unlatches and you have to pry it open.  What's worse, the GE repairman came to fix it and he just added some lubrication and said it was fine.  He refused to replace anything."	9/22/2013
US	4598736	RQR6D3MALB08Z	B001QFYDSI	295520151	sharp microwave drawer oven	Major Appliances	5	0	1	N	Y	Great Microwave works and looks FANTASTIC!!!!!!	We got it the same day our cabinets were being installed. We were worried about it not working since this was our first on-line purchase of such a high priced item. Let me tell you how easy it went in and it performed FANTASTIC!!!! it is exactly what we wanted and the slide out drawer has our friends looking into how they can install one in their kitchens. We installed it in a bottom cabinet directly under the countertop. great height and so convenient to place hot items right onto the countertop. No more reaching over head or over a hot stove to get anything out. This is a real gem and an awesome addition to our kitchen.	9/21/2013
US	14550844	R36DIS3H3E05OJ	B005GSZB7I	827502283	"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd"	Major Appliances	5	3	3	N	Y	More powerful than expected	"Bought this for a small kitchen, it fits nicely in the corner and works great. Seems to be well-made. Although it is lower wattage, I have not had to significantly increase the cooking time, and I can fit a plate or even cook/reheat in a round 2qt dish. The beep is a little loud but otherwise no complaints."	9/21/2013
US	41194819	RBQCZU8MIMIG	B0049OXU1O	618770050	ge profile pvm1790 stainless steel over-the-range microwave oven	Major Appliances	1	4	4	N	N	Never buy this product	"Bought Over The Range GE Microwave PVM1790SR1 SS Unpacked it. Before installing , plugged it in to test.It started automatically, control panel went dark no amount of pressin STOP/CANCEL button would stop it from running.<br />Returned the product yesterday."	9/20/2013
US	30454799	R1Z2I4R7DVA86P	B001QFYDSI	295520151	sharp microwave drawer oven	Major Appliances	5	0	0	N	N	So far no problems	"So far it has worked fine with no service calls.  I will keep you posted in future years.  Given how nicely it fits in our kitchen island, I would probably buy another one even if it lasted only 2 years.  Update:  Finished year 4 with no problems.  Still very happy."	9/19/2013
US	15289383	R3P62TXYHF41WU	B005GSZB9Q	771401205	"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white"	Major Appliances	4	2	3	N	Y	It is what is...	"This product fits into a small corner counter space that I have, and it &#34;looks&#34; nice...but truth be told, I could have saved money and bought a small rectangular MW and put it on the same counter, although it wouldn't have looked quite as nice as this one does."	9/19/2013
